ID Cliente,Nome Cliente,Distância (km),Tipo Entrega,Tipo Pagamento,Data e Horário do Pedido,Pedido,Valor Total (R$),Quantidade de Itens,Tem Pizza,Tem Bebida
145,Cliente_145,3.51,Entrega Padrão,Dinheiro,2024-02-05 19:07:00,"Bacon, Mussarela, Cerveja Long Neck",90.5,3,1,1
84,Cliente_84,6.75,Retirada,PIX,2024-12-22 22:39:00,"Napolitana, Vegetariana, Abacaxi, Banana com Canela, Cerveja Lata",104.0,5,1,1
128,Cliente_128,3.27,Retirada,Cartão Crédito,2024-09-10 19:01:00,"Português, Cerveja Lata, Refrigerante 2L",45.0,3,1,1
136,Cliente_136,13.51,Retirada,Cartão Crédito,2024-04-21 23:53:00,"Camarão, Refrigerante Lata, Cerveja Lata",47.0,3,1,1
32,Cliente_32,1.65,Entrega Padrão,Cartão Crédito,2024-04-20 21:38:00,"Bacon, Frango com Catupiry, Sorvete, Cerveja Long Neck, Refrigerante Lata, Cerveja Lata",108.5,6,1,1
195,Cliente_195,3.77,Entrega Padrão,Cartão Crédito,2024-04-20 21:43:00,"Strogonoff de Carne, Strogonoff de Carne, Romeu e Julieta, Cerveja Long Neck, Cerveja Lata, Refrigerante Lata",113.5,6,1,1
149,Cliente_149,9.52,Entrega Padrão,PIX,2024-03-31 21:39:00,"Pepperoni, Atum, Cerveja Lata",66.0,3,1,1
35,Cliente_35,10.4,Retirada,Cartão Débito,2024-12-22 20:23:00,,0.0,0,0,0
154,Cliente_154,7.41,Entrega Padrão,Dinheiro,2024-12-26 19:24:00,"Sorvete, Alho e Óleo, Cerveja Long Neck, Cerveja Long Neck",76.0,4,1,1
153,Cliente_153,8.7,Entrega Padrão,Cartão Débito,2024-06-11 19:18:00,"Calabresa, Camarão, Vegetariana, Chocolate, Margarida",138.0,5,1,0
72,Cliente_72,4.86,Entrega Rápida,Cartão Crédito,2024-02-11 23:57:00,"Sorvete, Carne Seca",60.0,2,1,0
166,Cliente_166,5.88,Entrega Padrão,Dinheiro,2024-03-29 23:09:00,"Mussarela, Abacaxi, Banana com Canela, Calabresa, Carne Seca, Cerveja Long Neck, Refrigerante 2L",178.0,7,1,1
127,Cliente_127,1.78,Entrega Padrão,Cartão Débito,2024-04-08 20:07:00,Sorvete,26.0,1,1,0
9,Cliente_9,1.0,Retirada,Dinheiro,2024-01-20 21:08:00,"Frango com Catupiry, Quatro Queijos, Bacon, Bacon, Cerveja Lata, Cerveja Lata, Refrigerante Lata",135.0,7,1,1
116,Cliente_116,12.89,Retirada,PIX,2024-09-25 22:00:00,"Mussarela, Cerveja Long Neck, Cerveja Lata",69.0,3,1,1
76,Cliente_76,5.02,Entrega Padrão,PIX,2024-05-12 21:30:00,"Refrigerante Lata, Refrigerante Lata",10.0,2,0,1
123,Cliente_123,4.22,Entrega Padrão,Dinheiro,2024-01-02 19:06:00,"Lombo com Catupiry, Lombo com Catupiry, Milho com Bacon, Vegetariana, Lombo com Catupiry, Cerveja Long Neck, Refrigerante 2L, Refrigerante Lata",172.5,8,1,1
48,Cliente_48,5.64,Entrega Rápida,Dinheiro,2024-05-07 19:09:00,"Strogonoff de Carne, Sorvete, Refrigerante 2L, Refrigerante Lata",74.0,4,1,1
80,Cliente_80,8.42,Entrega Padrão,Cartão Crédito,2024-03-16 19:11:00,"Strogonoff de Carne, Português, Margarida, Chocolate com Morango, Brócolis com Bacon, Cerveja Lata, Refrigerante Lata, Refrigerante 2L",164.5,8,1,1
177,Cliente_177,7.72,Entrega Padrão,PIX,2024-06-01 18:14:00,"Milho com Bacon, Carne Seca, Romeu e Julieta, Refrigerante 2L, Refrigerante Lata",101.0,5,1,1
150,Cliente_150,10.74,Entrega Rápida,Cartão Crédito,2024-10-05 22:22:00,"Cerveja Long Neck, Cerveja Long Neck",24.0,2,0,1
87,Cliente_87,11.15,Entrega Rápida,Cartão Débito,2024-05-09 23:19:00,"Frango com Catupiry, Mexicana, Refrigerante Lata",67.0,3,1,1
69,Cliente_69,9.56,Retirada,Cartão Crédito,2024-09-17 20:12:00,"Romeu e Julieta, Refrigerante 2L, Refrigerante Lata, Refrigerante Lata",43.5,4,1,1
66,Cliente_66,10.55,Entrega Padrão,Cartão Débito,2024-12-08 20:31:00,"Strogonoff de Carne, Margarida, Carne Seca, Cerveja Lata, Cerveja Lata, Refrigerante 2L",117.5,6,1,1
97,Cliente_97,7.51,Entrega Padrão,Dinheiro,2024-08-13 21:58:00,"Palmito, Chocolate",51.5,2,1,0
81,Cliente_81,14.2,Entrega Padrão,PIX,2024-09-22 21:07:00,"Quatro Queijos, Banana com Canela",50.5,2,1,0
9,Cliente_9,10.62,Entrega Padrão,Cartão Crédito,2024-11-13 19:59:00,Milho com Bacon,28.5,1,1,0
124,Cliente_124,1.27,Entrega Padrão,PIX,2024-07-01 23:50:00,"Chocolate com Morango, Refrigerante Lata",30.0,2,1,1
38,Cliente_38,0.55,Retirada,Dinheiro,2024-07-24 19:10:00,"Calabresa, Lombo com Catupiry, Cerveja Long Neck",69.5,3,1,1
78,Cliente_78,9.79,Entrega Rápida,Cartão Débito,2024-09-03 19:57:00,"Catupiry, Cerveja Long Neck",41.5,2,1,1
36,Cliente_36,0.62,Entrega Rápida,Cartão Débito,2024-11-03 22:15:00,"Bacon, Milho com Bacon, Lombo com Catupiry, Sorvete, Camarão",148.0,5,1,0
163,Cliente_163,13.53,Entrega Padrão,Cartão Débito,2024-08-02 23:27:00,"Napolitana, Refrigerante 2L, Refrigerante 2L, Cerveja Long Neck",57.5,4,1,1
39,Cliente_39,1.43,Entrega Padrão,Cartão Débito,2024-10-23 23:06:00,"Margarida, Português, Cerveja Lata",61.5,3,1,1
49,Cliente_49,7.82,Retirada,Cartão Crédito,2024-05-22 23:32:00,"Pepperoni, Cerveja Lata, Refrigerante 2L, Cerveja Long Neck",60.0,4,1,1
167,Cliente_167,4.39,Entrega Padrão,Dinheiro,2024-04-05 21:36:00,"Bacon, Mussarela, Vegetariana, Prestígio",130.0,4,1,0
36,Cliente_36,8.82,Entrega Padrão,PIX,2024-08-06 20:40:00,"Banana com Canela, Strogonoff de Frango, Pesto, Lombo com Catupiry, Milho com Bacon, Refrigerante 2L, Refrigerante 2L",160.0,7,1,1
85,Cliente_85,2.38,Entrega Padrão,Dinheiro,2024-03-28 21:54:00,"Vegetariana, Banana com Canela, Cerveja Lata, Refrigerante 2L",65.5,4,1,1
84,Cliente_84,5.54,Retirada,Dinheiro,2024-04-27 20:37:00,"Quatro Queijos, Mexicana, Vegetariana, Lombo com Catupiry, Sorvete, Refrigerante 2L",154.0,6,1,1
90,Cliente_90,7.28,Entrega Rápida,Dinheiro,2024-09-12 22:26:00,"Margarida, Margarida, Lombo com Catupiry, Refrigerante 2L, Refrigerante 2L",103.0,5,1,1
101,Cliente_101,5.29,Entrega Padrão,PIX,2024-02-08 19:56:00,"Abacaxi, Refrigerante 2L, Refrigerante Lata, Cerveja Long Neck",50.0,4,1,1
65,Cliente_65,3.13,Entrega Padrão,Cartão Crédito,2024-05-24 18:59:00,"Brócolis com Bacon, Atum, Atum, Chocolate, Refrigerante 2L, Cerveja Long Neck",130.0,6,1,1
186,Cliente_186,5.65,Retirada,Cartão Crédito,2024-09-06 19:49:00,"Mexicana, Catupiry, Milho com Bacon, Alho e Óleo",116.0,4,1,0
111,Cliente_111,14.33,Entrega Rápida,Dinheiro,2024-04-17 19:40:00,Cerveja Lata,7.0,1,0,1
189,Cliente_189,8.36,Entrega Padrão,Cartão Débito,2024-05-22 20:07:00,,0.0,0,0,0
106,Cliente_106,2.3,Retirada,PIX,2024-03-26 23:25:00,"Camarão, Frango com Catupiry, Strogonoff de Frango, Napolitana, Pesto, Cerveja Lata, Refrigerante 2L",167.5,7,1,1
181,Cliente_181,13.38,Entrega Padrão,Cartão Débito,2024-12-04 23:31:00,,0.0,0,0,0
162,Cliente_162,10.95,Entrega Rápida,Cartão Crédito,2024-06-26 19:00:00,"Cerveja Long Neck, Refrigerante Lata",17.0,2,0,1
153,Cliente_153,5.63,Entrega Padrão,PIX,2024-04-20 23:05:00,Refrigerante 2L,10.0,1,0,1
187,Cliente_187,7.07,Entrega Rápida,Cartão Débito,2024-04-18 21:14:00,"Mussarela, Lombo com Catupiry, Brócolis com Bacon, Milho com Bacon, Refrigerante Lata",143.5,5,1,1
113,Cliente_113,9.16,Entrega Padrão,Cartão Débito,2024-08-10 19:38:00,"Mussarela, Camarão, Refrigerante Lata, Cerveja Lata",97.0,4,1,1
125,Cliente_125,14.67,Entrega Padrão,Cartão Crédito,2024-07-31 22:12:00,"Prestígio, Português, Frango com Catupiry, Cerveja Lata, Refrigerante 2L, Refrigerante 2L",109.5,6,1,1
167,Cliente_167,4.21,Retirada,Dinheiro,2024-07-24 18:16:00,"Refrigerante 2L, Refrigerante 2L, Cerveja Long Neck",32.0,3,0,1
143,Cliente_143,5.07,Entrega Padrão,Cartão Crédito,2024-11-13 21:49:00,"Margarida, Milho com Bacon, Português, Milho com Bacon, Carne Seca, Cerveja Lata",152.5,6,1,1
17,Cliente_17,6.67,Retirada,Dinheiro,2024-08-03 23:42:00,,0.0,0,0,0
188,Cliente_188,8.96,Entrega Padrão,PIX,2024-11-15 22:15:00,"Camarão, Frango com Catupiry, Strogonoff de Carne, Pesto, Português, Refrigerante Lata, Cerveja Lata, Cerveja Long Neck",177.5,8,1,1
131,Cliente_131,1.41,Entrega Padrão,Cartão Crédito,2024-09-04 21:27:00,"Romeu e Julieta, Banana com Canela, Pepperoni, Strogonoff de Carne, Refrigerante Lata, Refrigerante 2L, Refrigerante 2L",134.0,7,1,1
199,Cliente_199,7.25,Entrega Padrão,Cartão Débito,2024-10-31 18:22:00,"Banana com Canela, Chocolate, Refrigerante Lata, Cerveja Long Neck, Refrigerante 2L",70.5,5,1,1
75,Cliente_75,4.29,Entrega Padrão,PIX,2024-02-26 21:38:00,"Atum, Chocolate, Pesto, Alho e Óleo, Português, Refrigerante 2L, Refrigerante Lata",146.5,7,1,1
97,Cliente_97,10.29,Entrega Rápida,Cartão Débito,2024-08-26 20:55:00,"Alho e Óleo, Strogonoff de Carne, Refrigerante 2L, Cerveja Lata, Refrigerante Lata",81.0,5,1,1
177,Cliente_177,11.9,Entrega Rápida,Cartão Crédito,2024-10-16 20:45:00,"Mexicana, Refrigerante Lata, Cerveja Long Neck, Refrigerante 2L",59.0,4,1,1
31,Cliente_31,1.57,Entrega Padrão,Cartão Crédito,2024-08-03 20:04:00,"Pepperoni, Brócolis com Bacon, Português, Cerveja Lata, Cerveja Lata, Refrigerante 2L",113.0,6,1,1
148,Cliente_148,4.55,Entrega Rápida,Cartão Débito,2024-12-09 20:54:00,"Chocolate com Morango, Bacon, Bacon, Frango com Catupiry, Lombo com Catupiry",142.0,5,1,0
37,Cliente_37,10.34,Entrega Rápida,Cartão Crédito,2024-11-16 19:39:00,"Cerveja Lata, Cerveja Lata, Refrigerante 2L",24.0,3,0,1
97,Cliente_97,5.41,Entrega Padrão,Cartão Débito,2024-07-27 22:21:00,"Milho com Bacon, Vegetariana, Pepperoni, Margarida",113.0,4,1,0
60,Cliente_60,6.18,Retirada,Dinheiro,2024-02-05 19:46:00,"Abacaxi, Brócolis com Bacon, Cerveja Lata",60.0,3,1,1
199,Cliente_199,9.44,Entrega Padrão,Cartão Crédito,2024-07-15 20:11:00,"Português, Milho com Bacon, Refrigerante 2L, Refrigerante 2L",76.5,4,1,1
92,Cliente_92,4.69,Retirada,Cartão Débito,2024-06-25 19:48:00,"Mussarela, Cerveja Lata, Cerveja Lata, Refrigerante 2L",74.0,4,1,1
180,Cliente_180,13.09,Retirada,Cartão Crédito,2024-10-08 20:16:00,Vegetariana,27.0,1,1,0
138,Cliente_138,8.72,Entrega Padrão,Dinheiro,2024-03-16 22:17:00,"Bacon, Alho e Óleo",54.5,2,1,0
142,Cliente_142,2.75,Entrega Rápida,PIX,2024-07-04 19:18:00,"Strogonoff de Carne, Refrigerante Lata, Refrigerante Lata, Refrigerante Lata",48.0,4,1,1
26,Cliente_26,4.99,Entrega Padrão,Cartão Débito,2024-11-09 21:38:00,"Strogonoff de Carne, Strogonoff de Carne, Palmito, Cerveja Lata",102.5,4,1,1
174,Cliente_174,5.56,Entrega Rápida,PIX,2024-06-11 18:35:00,"Milho com Bacon, Catupiry, Alho e Óleo",84.0,3,1,0
13,Cliente_13,11.12,Retirada,Dinheiro,2024-07-04 18:57:00,"Palmito, Frango com Catupiry, Sorvete, Mexicana",117.5,4,1,0
189,Cliente_189,5.39,Retirada,PIX,2024-05-19 23:49:00,"Frango com Catupiry, Margarida, Refrigerante 2L, Refrigerante 2L",76.5,4,1,1
62,Cliente_62,14.96,Retirada,PIX,2024-08-05 19:07:00,"Sorvete, Mexicana, Calabresa, Bacon",114.0,4,1,0
186,Cliente_186,8.25,Entrega Padrão,Cartão Crédito,2024-04-13 23:47:00,"Calabresa, Refrigerante Lata",32.5,2,1,1
88,Cliente_88,7.47,Entrega Padrão,Cartão Débito,2024-11-21 20:33:00,Cerveja Long Neck,12.0,1,0,1
133,Cliente_133,14.37,Entrega Rápida,Dinheiro,2024-08-11 23:50:00,"Pepperoni, Refrigerante Lata, Cerveja Lata, Refrigerante Lata",48.0,4,1,1
149,Cliente_149,11.3,Entrega Padrão,PIX,2024-08-17 18:16:00,"Mussarela, Refrigerante 2L, Cerveja Long Neck, Cerveja Long Neck",84.0,4,1,1
45,Cliente_45,2.45,Entrega Padrão,Cartão Crédito,2024-06-20 23:16:00,"Camarão, Frango com Catupiry, Catupiry, Cerveja Long Neck, Cerveja Lata, Refrigerante 2L",123.5,6,1,1
176,Cliente_176,9.98,Entrega Padrão,Dinheiro,2024-07-20 23:14:00,"Brócolis com Bacon, Chocolate com Morango, Catupiry, Vegetariana, Margarida, Cerveja Long Neck, Refrigerante Lata",155.0,7,1,1
197,Cliente_197,13.59,Retirada,Cartão Crédito,2024-06-12 18:49:00,"Camarão, Prestígio, Mussarela, Alho e Óleo",135.5,4,1,0
113,Cliente_113,5.86,Entrega Rápida,PIX,2024-05-05 22:07:00,"Calabresa, Strogonoff de Carne, Cerveja Long Neck, Cerveja Long Neck",84.5,4,1,1
32,Cliente_32,5.04,Entrega Padrão,PIX,2024-09-07 22:07:00,"Palmito, Abacaxi, Vegetariana, Cerveja Long Neck, Cerveja Long Neck",103.5,5,1,1
189,Cliente_189,4.92,Retirada,Cartão Débito,2024-08-05 22:02:00,"Milho com Bacon, Frango com Catupiry, Romeu e Julieta, Refrigerante Lata, Cerveja Lata, Refrigerante 2L",104.0,6,1,1
67,Cliente_67,1.07,Entrega Padrão,Cartão Débito,2024-05-10 22:29:00,"Prestígio, Prestígio, Cerveja Lata, Refrigerante Lata, Refrigerante 2L",71.0,5,1,1
131,Cliente_131,7.24,Entrega Padrão,PIX,2024-09-19 22:54:00,"Mexicana, Sorvete, Refrigerante 2L, Cerveja Lata",75.0,4,1,1
92,Cliente_92,2.42,Retirada,PIX,2024-06-25 21:38:00,"Romeu e Julieta, Carne Seca, Mussarela, Margarida, Cerveja Lata, Cerveja Lata, Cerveja Long Neck",160.0,7,1,1
112,Cliente_112,8.22,Entrega Rápida,Cartão Débito,2024-02-04 21:55:00,"Refrigerante 2L, Cerveja Lata",17.0,2,0,1
14,Cliente_14,5.24,Retirada,Dinheiro,2024-10-05 23:52:00,"Pepperoni, Refrigerante Lata, Refrigerante 2L, Cerveja Lata",53.0,4,1,1
105,Cliente_105,2.23,Retirada,Cartão Débito,2024-08-17 18:42:00,"Palmito, Calabresa, Mexicana, Refrigerante 2L, Cerveja Lata",106.0,5,1,1
104,Cliente_104,4.73,Entrega Rápida,PIX,2024-09-11 21:05:00,"Margarida, Prestígio, Cerveja Lata, Cerveja Lata",65.0,4,1,1
165,Cliente_165,10.48,Retirada,Cartão Débito,2024-02-26 23:04:00,"Pepperoni, Lombo com Catupiry, Lombo com Catupiry, Banana com Canela, Refrigerante 2L, Cerveja Long Neck, Cerveja Long Neck",146.5,7,1,1
150,Cliente_150,2.23,Entrega Padrão,Cartão Crédito,2024-04-26 18:14:00,"Frango com Catupiry, Lombo com Catupiry, Sorvete, Refrigerante Lata",91.0,4,1,1
122,Cliente_122,3.49,Retirada,Cartão Crédito,2024-05-28 19:06:00,"Napolitana, Milho com Bacon",54.0,2,1,0
26,Cliente_26,11.41,Entrega Rápida,Dinheiro,2024-12-07 21:24:00,"Romeu e Julieta, Prestígio, Atum",76.0,3,1,0
20,Cliente_20,13.14,Retirada,Cartão Débito,2024-06-14 21:20:00,"Sorvete, Margarida, Strogonoff de Carne, Cerveja Lata, Refrigerante 2L",102.5,5,1,1
124,Cliente_124,3.36,Entrega Padrão,Cartão Crédito,2024-09-25 22:03:00,Sorvete,26.0,1,1,0
69,Cliente_69,14.61,Retirada,PIX,2024-03-03 18:03:00,"Frango com Catupiry, Sorvete, Sorvete, Abacaxi, Pesto",132.5,5,1,0
74,Cliente_74,12.38,Retirada,Cartão Débito,2024-02-13 20:05:00,,0.0,0,0,0
54,Cliente_54,9.84,Entrega Rápida,Cartão Débito,2024-09-10 21:35:00,"Frango com Catupiry, Cerveja Lata, Cerveja Lata, Cerveja Lata",51.0,4,1,1
16,Cliente_16,2.01,Entrega Padrão,Dinheiro,2024-07-29 20:37:00,"Sorvete, Carne Seca, Bacon, Mexicana, Quatro Queijos, Refrigerante 2L, Cerveja Lata, Cerveja Lata",173.5,8,1,1
58,Cliente_58,14.2,Entrega Rápida,Cartão Crédito,2024-09-22 23:13:00,"Strogonoff de Frango, Prestígio, Milho com Bacon, Cerveja Lata, Refrigerante 2L, Refrigerante 2L",112.5,6,1,1
10,Cliente_10,12.81,Entrega Rápida,PIX,2024-06-03 18:22:00,"Camarão, Quatro Queijos",64.0,2,1,0
128,Cliente_128,11.97,Entrega Padrão,PIX,2024-07-12 18:26:00,"Palmito, Cerveja Lata",36.5,2,1,1
97,Cliente_97,8.39,Retirada,Cartão Débito,2024-02-09 18:55:00,"Refrigerante Lata, Cerveja Long Neck, Cerveja Lata",24.0,3,0,1
67,Cliente_67,4.77,Retirada,PIX,2024-03-19 23:13:00,Refrigerante 2L,10.0,1,0,1
190,Cliente_190,0.51,Retirada,PIX,2024-11-08 22:16:00,,0.0,0,0,0
153,Cliente_153,4.79,Entrega Rápida,Cartão Débito,2024-01-21 20:49:00,"Prestígio, Margarida, Margarida, Banana com Canela, Chocolate",121.0,5,1,0
129,Cliente_129,4.78,Entrega Padrão,Dinheiro,2024-08-18 18:25:00,"Mussarela, Brócolis com Bacon, Mussarela",130.0,3,1,0
65,Cliente_65,6.61,Entrega Rápida,Cartão Crédito,2024-02-07 19:01:00,"Cerveja Long Neck, Refrigerante Lata",17.0,2,0,1
26,Cliente_26,6.34,Entrega Padrão,Cartão Crédito,2024-07-19 19:18:00,"Napolitana, Brócolis com Bacon, Cerveja Long Neck",67.5,3,1,1
63,Cliente_63,10.61,Entrega Padrão,PIX,2024-11-25 19:52:00,"Palmito, Atum, Carne Seca, Milho com Bacon, Cerveja Long Neck, Refrigerante Lata",137.0,6,1,1
184,Cliente_184,7.97,Entrega Rápida,Cartão Crédito,2024-04-14 23:03:00,"Pesto, Refrigerante Lata",32.5,2,1,1
84,Cliente_84,5.65,Entrega Padrão,Dinheiro,2024-05-28 20:16:00,"Atum, Chocolate, Mussarela, Strogonoff de Carne, Strogonoff de Carne",166.0,5,1,0
76,Cliente_76,9.64,Retirada,PIX,2024-10-07 23:14:00,"Pesto, Refrigerante Lata, Cerveja Lata, Cerveja Lata",46.5,4,1,1
174,Cliente_174,9.0,Retirada,PIX,2024-02-01 20:59:00,"Strogonoff de Frango, Refrigerante Lata, Cerveja Long Neck",49.5,3,1,1
21,Cliente_21,7.19,Retirada,Dinheiro,2024-02-14 23:23:00,"Quatro Queijos, Strogonoff de Frango, Strogonoff de Frango, Bacon, Vegetariana, Refrigerante Lata",154.5,6,1,1
24,Cliente_24,1.31,Entrega Rápida,PIX,2024-09-01 18:08:00,"Brócolis com Bacon, Margarida, Refrigerante Lata",61.5,3,1,1
198,Cliente_198,11.41,Entrega Padrão,Dinheiro,2024-08-28 23:39:00,"Napolitana, Quatro Queijos, Quatro Queijos, Chocolate, Strogonoff de Carne, Cerveja Long Neck, Cerveja Long Neck, Refrigerante 2L",172.5,8,1,1
21,Cliente_21,11.39,Retirada,Cartão Débito,2024-04-01 22:24:00,"Chocolate com Morango, Strogonoff de Carne, Brócolis com Bacon, Chocolate com Morango, Mussarela, Cerveja Lata, Refrigerante 2L, Cerveja Lata",187.0,8,1,1
82,Cliente_82,8.92,Retirada,PIX,2024-10-16 23:50:00,"Brócolis com Bacon, Refrigerante 2L, Refrigerante Lata",45.0,3,1,1
51,Cliente_51,5.04,Entrega Padrão,Dinheiro,2024-09-07 19:27:00,"Lombo com Catupiry, Romeu e Julieta, Cerveja Long Neck, Cerveja Long Neck",77.5,4,1,1
15,Cliente_15,13.47,Entrega Padrão,PIX,2024-06-27 19:46:00,"Cerveja Long Neck, Cerveja Lata",19.0,2,0,1
70,Cliente_70,2.45,Entrega Padrão,Cartão Crédito,2024-10-14 19:36:00,"Quatro Queijos, Milho com Bacon, Abacaxi, Alho e Óleo, Sorvete, Refrigerante Lata, Refrigerante 2L",147.5,7,1,1
118,Cliente_118,12.78,Entrega Padrão,Cartão Débito,2024-11-11 23:39:00,"Abacaxi, Frango com Catupiry, Milho com Bacon, Cerveja Long Neck, Cerveja Long Neck",105.5,5,1,1
12,Cliente_12,5.32,Entrega Padrão,Dinheiro,2024-03-25 19:50:00,"Vegetariana, Atum, Português, Milho com Bacon, Cerveja Lata",118.5,5,1,1
173,Cliente_173,5.81,Entrega Padrão,PIX,2024-03-22 19:34:00,"Alho e Óleo, Carne Seca, Abacaxi, Refrigerante Lata, Cerveja Long Neck, Refrigerante 2L",110.0,6,1,1
80,Cliente_80,8.39,Entrega Rápida,Cartão Crédito,2024-04-14 21:06:00,"Catupiry, Refrigerante Lata, Refrigerante Lata, Refrigerante Lata",44.5,4,1,1
183,Cliente_183,2.56,Retirada,Cartão Débito,2024-01-21 18:47:00,"Milho com Bacon, Refrigerante 2L, Cerveja Long Neck",50.5,3,1,1
28,Cliente_28,2.1,Entrega Padrão,Cartão Crédito,2024-10-07 22:13:00,"Prestígio, Vegetariana, Abacaxi, Mussarela, Lombo com Catupiry",154.5,5,1,0
181,Cliente_181,14.88,Entrega Rápida,Cartão Débito,2024-03-19 23:45:00,Refrigerante 2L,10.0,1,0,1
88,Cliente_88,1.32,Retirada,Cartão Débito,2024-03-16 22:20:00,"Vegetariana, Cerveja Lata, Cerveja Lata",41.0,3,1,1
2,Cliente_2,6.66,Entrega Padrão,PIX,2024-06-01 22:21:00,"Lombo com Catupiry, Banana com Canela, Chocolate, Prestígio, Refrigerante 2L",108.0,5,1,1
40,Cliente_40,1.35,Entrega Rápida,Cartão Crédito,2024-11-26 18:42:00,,0.0,0,0,0
113,Cliente_113,0.85,Entrega Rápida,PIX,2024-07-09 21:15:00,"Palmito, Milho com Bacon, Mexicana, Cerveja Long Neck, Refrigerante 2L",112.0,5,1,1
65,Cliente_65,8.81,Retirada,PIX,2024-12-01 23:18:00,"Atum, Português, Milho com Bacon, Sorvete, Refrigerante Lata, Cerveja Long Neck, Refrigerante Lata",132.5,7,1,1
131,Cliente_131,11.1,Retirada,Dinheiro,2024-11-18 23:23:00,"Sorvete, Bacon, Cerveja Long Neck, Refrigerante Lata",71.5,4,1,1
31,Cliente_31,6.55,Entrega Padrão,PIX,2024-09-30 19:20:00,"Palmito, Alho e Óleo, Sorvete, Strogonoff de Frango, Palmito",143.5,5,1,0
4,Cliente_4,2.63,Entrega Padrão,Cartão Débito,2024-03-29 19:57:00,"Brócolis com Bacon, Quatro Queijos, Português, Cerveja Lata, Cerveja Lata",101.0,5,1,1
197,Cliente_197,11.8,Entrega Rápida,Cartão Crédito,2024-10-10 19:53:00,,0.0,0,0,0
179,Cliente_179,5.75,Entrega Rápida,Dinheiro,2024-09-11 23:51:00,"Bacon, Catupiry, Romeu e Julieta, Alho e Óleo, Milho com Bacon, Refrigerante Lata, Refrigerante 2L, Refrigerante Lata",156.0,8,1,1
28,Cliente_28,13.27,Entrega Rápida,Dinheiro,2024-01-09 19:03:00,"Catupiry, Quatro Queijos, Chocolate, Milho com Bacon, Pesto, Refrigerante Lata, Cerveja Long Neck",153.5,7,1,1
112,Cliente_112,14.15,Entrega Rápida,Cartão Crédito,2024-02-02 22:17:00,"Strogonoff de Frango, Abacaxi, Chocolate, Cerveja Long Neck",89.5,4,1,1
168,Cliente_168,4.13,Entrega Padrão,Cartão Débito,2024-07-26 20:12:00,"Napolitana, Prestígio, Alho e Óleo",76.0,3,1,0
88,Cliente_88,7.16,Entrega Padrão,Cartão Crédito,2024-12-24 21:16:00,"Sorvete, Bacon, Pesto, Milho com Bacon, Refrigerante 2L, Refrigerante Lata, Cerveja Long Neck",137.5,7,1,1
52,Cliente_52,11.48,Entrega Padrão,Dinheiro,2024-04-20 22:28:00,"Mexicana, Strogonoff de Carne, Camarão, Bacon, Banana com Canela, Refrigerante 2L, Cerveja Lata, Cerveja Lata",174.0,8,1,1
156,Cliente_156,9.34,Retirada,PIX,2024-11-05 18:00:00,Bacon,28.5,1,1,0
122,Cliente_122,12.96,Retirada,Cartão Débito,2024-11-08 20:35:00,"Strogonoff de Carne, Camarão, Vegetariana, Cerveja Lata, Refrigerante 2L, Refrigerante 2L",122.0,6,1,1
186,Cliente_186,10.42,Entrega Rápida,Cartão Crédito,2024-11-30 20:57:00,"Napolitana, Refrigerante 2L, Refrigerante Lata, Refrigerante Lata",45.5,4,1,1
106,Cliente_106,8.38,Entrega Padrão,Cartão Débito,2024-03-13 21:02:00,"Bacon, Brócolis com Bacon",58.5,2,1,0
197,Cliente_197,3.22,Entrega Padrão,Dinheiro,2024-07-01 18:52:00,"Cerveja Long Neck, Cerveja Long Neck",24.0,2,0,1
65,Cliente_65,3.24,Entrega Padrão,Cartão Crédito,2024-05-06 20:09:00,"Strogonoff de Carne, Margarida, Napolitana, Palmito, Refrigerante Lata, Cerveja Long Neck",131.5,6,1,1
166,Cliente_166,8.82,Retirada,Cartão Crédito,2024-03-06 20:06:00,"Cerveja Lata, Cerveja Lata, Refrigerante Lata",19.0,3,0,1
24,Cliente_24,13.81,Entrega Padrão,Cartão Crédito,2024-02-23 18:58:00,"Atum, Chocolate com Morango, Camarão, Brócolis com Bacon",118.0,4,1,0
48,Cliente_48,12.6,Entrega Rápida,Cartão Débito,2024-08-12 19:53:00,"Carne Seca, Romeu e Julieta, Refrigerante 2L",67.5,3,1,1
153,Cliente_153,9.19,Entrega Padrão,Dinheiro,2024-04-29 21:26:00,"Catupiry, Chocolate",51.5,2,1,0
146,Cliente_146,13.06,Entrega Rápida,PIX,2024-04-05 18:10:00,"Romeu e Julieta, Quatro Queijos, Strogonoff de Carne, Palmito, Refrigerante 2L, Refrigerante Lata",130.0,6,1,1
129,Cliente_129,14.68,Retirada,Cartão Crédito,2024-03-26 22:31:00,"Pesto, Prestígio, Carne Seca, Carne Seca",120.0,4,1,0
133,Cliente_133,2.72,Entrega Padrão,Cartão Débito,2024-01-08 19:13:00,"Carne Seca, Cerveja Long Neck",46.0,2,1,1
93,Cliente_93,8.47,Entrega Rápida,Cartão Débito,2024-06-23 22:19:00,"Frango com Catupiry, Abacaxi, Lombo com Catupiry",83.0,3,1,0
101,Cliente_101,8.74,Entrega Padrão,Cartão Débito,2024-08-10 22:39:00,"Pepperoni, Cerveja Long Neck, Refrigerante 2L",53.0,3,1,1
23,Cliente_23,12.0,Entrega Padrão,Cartão Crédito,2024-01-08 19:26:00,"Banana com Canela, Cerveja Lata, Cerveja Lata, Refrigerante 2L",45.5,4,1,1
